"tournament_id","season","trail","water","date","day","angler_id","name","finish","catch_time","tournament_hour","catch_latitude","catch_longitude","fish_weight","catch_number","keeper","dist_to_catch"
1522,2024,"elite","Toledo Bend","2024-02-22",1,59597,"Jake Whitaker",50,"14:41:53",8,"0","0",3,2,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,59597,"Jake Whitaker",50,"14:42:40",8,"0","0",2.8,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,59597,"Jake Whitaker",50,"14:43:44",8,"0","0",2.4,4,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,59597,"Jake Whitaker",50,"14:51:43",8,"0","0",2.8,5,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,59597,"Jake Whitaker",50,"07:43:50",1,"31.29507","-93.72465",4.1,1,1,9.0165
1522,2024,"elite","Toledo Bend","2024-02-23",2,59597,"Jake Whitaker",50,"09:16:38",3,"31.24769","-93.70037",4.4,2,1,3.5739
1522,2024,"elite","Toledo Bend","2024-02-23",2,59597,"Jake Whitaker",50,"11:04:29",5,"31.23492","-93.69409",2.8,3,1,0.9571
1522,2024,"elite","Toledo Bend","2024-02-23",2,59597,"Jake Whitaker",50,"11:46:25",5,"31.23874","-93.69303",2.1,4,0,0.2713
1522,2024,"elite","Toledo Bend","2024-02-23",2,59597,"Jake Whitaker",50,"11:56:14",5,"31.23909","-93.69400",2,5,0,0.0622
1522,2024,"elite","Toledo Bend","2024-02-23",2,59597,"Jake Whitaker",50,"12:21:06",6,"31.24136","-93.69542",2.11,6,1,0.1779
1522,2024,"elite","Toledo Bend","2024-02-23",2,59597,"Jake Whitaker",50,"12:44:17",6,"31.24292","-93.69648",3,7,1,0.1247
1522,2024,"elite","Toledo Bend","2024-02-22",1,59785,"Clent Davis",96,"07:58:28",1,"31.33790","-93.60928",3.14,1,1,6.9554
1522,2024,"elite","Toledo Bend","2024-02-22",1,59785,"Clent Davis",96,"08:43:05",2,"31.33947","-93.60881",2.12,2,1,0.112
1522,2024,"elite","Toledo Bend","2024-02-22",1,59785,"Clent Davis",96,"14:25:06",8,"31.42869","-93.63443",4,3,1,6.3471
1522,2024,"elite","Toledo Bend","2024-02-22",1,59870,"Drew Cook",56,"08:15:13",2,"31.25074","-93.69156",1.14,1,0,11.6826
1522,2024,"elite","Toledo Bend","2024-02-22",1,59870,"Drew Cook",56,"08:15:23",2,"31.25074","-93.69156",3,2,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,59870,"Drew Cook",56,"08:32:30",2,"31.25128","-93.69307",2,3,1,0.0967
1522,2024,"elite","Toledo Bend","2024-02-22",1,59870,"Drew Cook",56,"08:52:07",2,"31.25022","-93.69146",1.4,4,0,0.12
1522,2024,"elite","Toledo Bend","2024-02-22",1,59870,"Drew Cook",56,"09:01:11",3,"31.25124","-93.69047",4.3,5,1,0.0916
1522,2024,"elite","Toledo Bend","2024-02-22",1,59870,"Drew Cook",56,"09:37:48",3,"31.25031","-93.68781",4.4,6,1,0.1698
1522,2024,"elite","Toledo Bend","2024-02-22",1,59870,"Drew Cook",56,"11:19:05",5,"31.24066","-93.71240",2.7,7,1,1.5983
1522,2024,"elite","Toledo Bend","2024-02-22",1,59888,"John Garrett",62,"08:47:16",2,"31.49082","-93.76220",2.1,1,1,6.979
1522,2024,"elite","Toledo Bend","2024-02-22",1,59888,"John Garrett",62,"08:47:45",2,"31.49082","-93.76220",2.1,2,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,59888,"John Garrett",62,"08:48:59",2,"31.49082","-93.76220",1.8,3,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,59888,"John Garrett",62,"08:50:00",2,"31.49082","-93.76220",1.8,4,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,59888,"John Garrett",62,"08:51:25",2,"31.49082","-93.76220",1.8,5,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,59888,"John Garrett",62,"09:36:47",3,"31.49102","-93.75925",3.8,6,1,0.1744
1522,2024,"elite","Toledo Bend","2024-02-22",1,59888,"John Garrett",62,"12:23:33",6,"31.48373","-93.75907",4,7,1,0.5038
1522,2024,"elite","Toledo Bend","2024-02-22",1,59888,"John Garrett",62,"12:28:51",6,"31.48373","-93.75907",3.1,8,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,59888,"John Garrett",62,"07:43:26",1,"31.49045","-93.76234",1.8,1,0,6.9668
1522,2024,"elite","Toledo Bend","2024-02-23",2,59888,"John Garrett",62,"07:53:00",1,"31.49042","-93.76254",2,2,1,0.012
1522,2024,"elite","Toledo Bend","2024-02-23",2,59888,"John Garrett",62,"08:03:41",2,"31.49079","-93.76276",1.8,3,0,0.0287
1522,2024,"elite","Toledo Bend","2024-02-23",2,59888,"John Garrett",62,"08:24:43",2,"31.49132","-93.76164",2.8,4,1,0.0755
1522,2024,"elite","Toledo Bend","2024-02-23",2,59888,"John Garrett",62,"10:35:24",4,"31.42650","-93.61374",2.4,5,1,9.8001
1522,2024,"elite","Toledo Bend","2024-02-23",2,59888,"John Garrett",62,"11:14:33",5,"31.42616","-93.61307",2.8,6,1,0.046
1522,2024,"elite","Toledo Bend","2024-02-23",2,59888,"John Garrett",62,"13:18:34",7,"31.38230","-93.61271",2.4,7,1,3.0305
1522,2024,"elite","Toledo Bend","2024-02-22",1,60078,"Kyle Welcher",88,"07:24:29",1,"31.34350","-93.68313",3.2,1,1,5.255
1522,2024,"elite","Toledo Bend","2024-02-22",1,60078,"Kyle Welcher",88,"07:46:51",1,"31.34579","-93.68478",1.8,2,1,0.1858
1522,2024,"elite","Toledo Bend","2024-02-22",1,60078,"Kyle Welcher",88,"08:03:32",2,"31.34350","-93.68342",1.1,3,0,0.1774
1522,2024,"elite","Toledo Bend","2024-02-22",1,60078,"Kyle Welcher",88,"11:56:10",5,"31.29763","-93.70820",3.4,4,1,3.4905
1522,2024,"elite","Toledo Bend","2024-02-22",1,60078,"Kyle Welcher",88,"12:00:03",6,"31.29843","-93.70868",1.9,5,1,0.0621
1522,2024,"elite","Toledo Bend","2024-02-22",1,60078,"Kyle Welcher",88,"13:01:14",7,"31.34346","-93.68295",2.14,6,1,3.4622
1522,2024,"elite","Toledo Bend","2024-02-23",2,60078,"Kyle Welcher",88,"09:53:11",3,"31.34225","-93.68112",4.2,1,1,5.3364
1522,2024,"elite","Toledo Bend","2024-02-23",2,60078,"Kyle Welcher",88,"10:54:22",4,"31.34669","-93.67227",1.4,2,1,0.6057
1522,2024,"elite","Toledo Bend","2024-02-23",2,60078,"Kyle Welcher",88,"12:33:14",6,"31.29825","-93.70784",1.4,3,1,3.9509
1522,2024,"elite","Toledo Bend","2024-02-23",2,60078,"Kyle Welcher",88,"12:43:11",6,"31.29570","-93.70688",1.7,4,1,0.1851
1522,2024,"elite","Toledo Bend","2024-02-22",1,60131,"Ben Milliken",5,"07:36:14",1,"31.28955","-93.72660",2.4,1,0,9.4149
1522,2024,"elite","Toledo Bend","2024-02-22",1,60131,"Ben Milliken",5,"07:53:55",1,"31.28897","-93.72579",4.5,2,1,0.0624
1522,2024,"elite","Toledo Bend","2024-02-22",1,60131,"Ben Milliken",5,"08:40:53",2,"31.29041","-93.74204",2.5,3,0,0.9646
1522,2024,"elite","Toledo Bend","2024-02-22",1,60131,"Ben Milliken",5,"09:32:51",3,"31.29530","-93.73281",2,4,0,0.6412
1522,2024,"elite","Toledo Bend","2024-02-22",1,60131,"Ben Milliken",5,"10:06:46",4,"31.29516","-93.72208",2.8,5,0,0.6336
1522,2024,"elite","Toledo Bend","2024-02-22",1,60131,"Ben Milliken",5,"10:44:42",4,"31.29790","-93.70780",3,6,1,0.8641
1522,2024,"elite","Toledo Bend","2024-02-22",1,60131,"Ben Milliken",5,"11:18:17",5,"31.29952","-93.70675",2.8,7,0,0.128
1522,2024,"elite","Toledo Bend","2024-02-22",1,60131,"Ben Milliken",5,"11:50:22",5,"31.30122","-93.70608",4.8,8,1,0.1239
1522,2024,"elite","Toledo Bend","2024-02-22",1,60131,"Ben Milliken",5,"12:02:02",6,"31.30122","-93.70608",3,9,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,60131,"Ben Milliken",5,"14:02:32",8,"31.30075","-93.70643",6,10,1,0.0385
1522,2024,"elite","Toledo Bend","2024-02-22",1,60131,"Ben Milliken",5,"14:25:05",8,"31.29902","-93.70651",4.5,11,1,0.1196
1522,2024,"elite","Toledo Bend","2024-02-23",2,60131,"Ben Milliken",5,"07:48:09",1,"31.30111","-93.70598",3,1,1,8.3368
1522,2024,"elite","Toledo Bend","2024-02-23",2,60131,"Ben Milliken",5,"08:01:59",2,"31.30119","-93.70618",3,2,1,0.013
1522,2024,"elite","Toledo Bend","2024-02-23",2,60131,"Ben Milliken",5,"08:58:25",2,"31.30116","-93.70574",1.8,3,0,0.0261
1522,2024,"elite","Toledo Bend","2024-02-23",2,60131,"Ben Milliken",5,"10:12:39",4,"31.29500","-93.72153",3,4,1,1.0248
1522,2024,"elite","Toledo Bend","2024-02-23",2,60131,"Ben Milliken",5,"10:12:48",4,"31.29500","-93.72153",2,5,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60131,"Ben Milliken",5,"10:30:12",4,"31.29445","-93.72151",2,6,0,0.038
1522,2024,"elite","Toledo Bend","2024-02-23",2,60131,"Ben Milliken",5,"12:56:05",6,"31.29416","-93.57472",3,7,1,8.6667
1522,2024,"elite","Toledo Bend","2024-02-24",3,60131,"Ben Milliken",5,"07:22:08",1,"31.29067","-93.57804",2,1,0,10.6885
1522,2024,"elite","Toledo Bend","2024-02-24",3,60131,"Ben Milliken",5,"07:52:20",1,"31.29122","-93.57860",7,2,1,0.0504
1522,2024,"elite","Toledo Bend","2024-02-24",3,60131,"Ben Milliken",5,"08:16:08",2,"31.29263","-93.57925",3,3,0,0.1047
1522,2024,"elite","Toledo Bend","2024-02-24",3,60131,"Ben Milliken",5,"08:32:53",2,"31.29173","-93.57953",2,4,0,0.0643
1522,2024,"elite","Toledo Bend","2024-02-24",3,60131,"Ben Milliken",5,"08:40:34",2,"31.29122","-93.57798",1.8,5,0,0.0981
1522,2024,"elite","Toledo Bend","2024-02-24",3,60131,"Ben Milliken",5,"08:47:00",2,"31.29122","-93.57798",5,6,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,60131,"Ben Milliken",5,"09:19:44",3,"31.29105","-93.57982",2,7,0,0.1093
1522,2024,"elite","Toledo Bend","2024-02-24",3,60131,"Ben Milliken",5,"09:23:09",3,"31.29105","-93.57982",3,8,0,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,60131,"Ben Milliken",5,"10:09:51",4,"31.29195","-93.57328",4.8,9,1,0.3911
1522,2024,"elite","Toledo Bend","2024-02-24",3,60131,"Ben Milliken",5,"11:02:53",5,"31.29084","-93.57816",4,10,1,0.2982
1522,2024,"elite","Toledo Bend","2024-02-24",3,60131,"Ben Milliken",5,"11:54:13",5,"31.29077","-93.57726",3.3,11,0,0.0534
1522,2024,"elite","Toledo Bend","2024-02-24",3,60131,"Ben Milliken",5,"13:44:31",7,"31.29520","-93.58255",4,12,1,0.4373
1522,2024,"elite","Toledo Bend","2024-02-25",4,60131,"Ben Milliken",5,"07:53:41",1,"31.29235","-93.57960",2.1,1,0,10.5408
1522,2024,"elite","Toledo Bend","2024-02-25",4,60131,"Ben Milliken",5,"08:02:31",2,"31.29149","-93.57929",4.7,2,1,0.0622
1522,2024,"elite","Toledo Bend","2024-02-25",4,60131,"Ben Milliken",5,"08:04:34",2,"31.29149","-93.57929",4,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,60131,"Ben Milliken",5,"08:19:26",2,"31.29066","-93.57887",3.2,4,1,0.0625
1522,2024,"elite","Toledo Bend","2024-02-25",4,60131,"Ben Milliken",5,"09:11:54",3,"31.29283","-93.57788",5,5,1,0.1609
1522,2024,"elite","Toledo Bend","2024-02-25",4,60131,"Ben Milliken",5,"09:25:43",3,"31.29283","-93.57788",2.11,6,0,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,60131,"Ben Milliken",5,"10:06:14",4,"31.29103","-93.57946",2.15,7,1,0.1555
1522,2024,"elite","Toledo Bend","2024-02-22",1,60275,"Hunter Shryock",18,"07:31:00",1,"31.42225","-93.62053",1.6,1,0,3.4182
1522,2024,"elite","Toledo Bend","2024-02-22",1,60275,"Hunter Shryock",18,"07:50:25",1,"31.42223","-93.61830",1.4,2,0,0.1315
1522,2024,"elite","Toledo Bend","2024-02-22",1,60275,"Hunter Shryock",18,"08:17:48",2,"31.42374","-93.61559",1.8,3,0,0.1908
1522,2024,"elite","Toledo Bend","2024-02-22",1,60275,"Hunter Shryock",18,"08:31:04",2,"31.42411","-93.61462",1.14,4,0,0.0626
1522,2024,"elite","Toledo Bend","2024-02-22",1,60275,"Hunter Shryock",18,"08:58:47",2,"31.42254","-93.62077",4,5,1,0.3785
1522,2024,"elite","Toledo Bend","2024-02-22",1,60275,"Hunter Shryock",18,"10:24:56",4,"31.44213","-93.63941",3,6,1,1.7435
1522,2024,"elite","Toledo Bend","2024-02-22",1,60275,"Hunter Shryock",18,"10:41:28",4,"31.44213","-93.63941",2.6,7,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,60275,"Hunter Shryock",18,"10:41:37",4,"31.44213","-93.63941",2.9,8,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,60275,"Hunter Shryock",18,"12:27:26",6,"31.44863","-93.63866",2.6,9,0,0.4513
1522,2024,"elite","Toledo Bend","2024-02-22",1,60275,"Hunter Shryock",18,"12:42:15",6,"31.44953","-93.63890",3.8,10,1,0.0638
1522,2024,"elite","Toledo Bend","2024-02-22",1,60275,"Hunter Shryock",18,"13:48:13",7,"31.44255","-93.63985",2.8,11,0,0.4855
1522,2024,"elite","Toledo Bend","2024-02-22",1,60275,"Hunter Shryock",18,"14:04:33",8,"31.44204","-93.63897",4,12,1,0.0627
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"07:20:54",1,"31.44144","-93.63846",2,1,0,2.8028
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"07:41:56",1,"31.44144","-93.63846",2.1,2,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"07:51:22",1,"31.44144","-93.63846",1.9,3,0,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"08:17:02",2,"31.44144","-93.63846",2.2,4,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"09:28:32",3,"31.44053","-93.63797",2.3,5,1,0.0692
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"09:36:41",3,"31.44053","-93.63797",1.8,6,0,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"09:40:34",3,"31.44053","-93.63797",1,7,0,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"09:43:45",3,"31.44053","-93.63797",0.15,8,0,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"10:01:07",4,"31.44143","-93.63809",1.6,9,0,0.0626
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"10:20:52",4,"31.44204","-93.63886",1.8,10,0,0.0619
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"10:31:26",4,"31.44204","-93.63886",1.9,11,0,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"10:37:08",4,"31.44102","-93.63804",1.2,12,0,0.0855
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"10:44:53",4,"31.44102","-93.63804",1,13,0,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"13:03:13",7,"31.42577","-93.61260",3.4,14,1,1.8329
1522,2024,"elite","Toledo Bend","2024-02-23",2,60275,"Hunter Shryock",18,"13:17:59",7,"31.42651","-93.61201",2.6,15,1,0.0618
1522,2024,"elite","Toledo Bend","2024-02-24",3,60275,"Hunter Shryock",18,"07:12:57",1,"31.44073","-93.63726",2,1,1,2.8368
1522,2024,"elite","Toledo Bend","2024-02-24",3,60275,"Hunter Shryock",18,"08:15:51",2,"31.44136","-93.63846",1,2,0,0.0831
1522,2024,"elite","Toledo Bend","2024-02-24",3,60275,"Hunter Shryock",18,"08:23:39",2,"31.44136","-93.63846",2,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,60275,"Hunter Shryock",18,"08:34:59",2,"31.44218","-93.63916",2,4,1,0.0701
1522,2024,"elite","Toledo Bend","2024-02-24",3,60275,"Hunter Shryock",18,"09:15:56",3,"31.44151","-93.63844",1.8,5,1,0.0628
1522,2024,"elite","Toledo Bend","2024-02-24",3,60275,"Hunter Shryock",18,"10:30:40",4,"31.42220","-93.62036",2,6,1,1.7077
1522,2024,"elite","Toledo Bend","2024-02-22",1,60708,"Bob Downey",68,"08:41:46",2,"31.41693","-93.65098",4,1,1,1.6267
1522,2024,"elite","Toledo Bend","2024-02-22",1,60708,"Bob Downey",68,"08:41:56",2,"31.41693","-93.65098",2,2,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,60708,"Bob Downey",68,"08:42:11",2,"31.41688","-93.65107",2.6,3,1,0.0063
1522,2024,"elite","Toledo Bend","2024-02-22",1,60708,"Bob Downey",68,"08:42:20",2,"31.41688","-93.65107",2.8,4,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,60708,"Bob Downey",68,"08:54:16",2,"31.41697","-93.65035",1.15,5,0,0.0429
1522,2024,"elite","Toledo Bend","2024-02-22",1,60708,"Bob Downey",68,"10:54:23",4,"31.50962","-93.80907",2.6,6,1,11.3349
1522,2024,"elite","Toledo Bend","2024-02-22",1,60708,"Bob Downey",68,"12:50:24",6,"31.51515","-93.78338",3.6,7,1,1.5607
1522,2024,"elite","Toledo Bend","2024-02-23",2,60708,"Bob Downey",68,"07:43:32",1,"31.41339","-93.64872",1.8,1,1,1.8
1522,2024,"elite","Toledo Bend","2024-02-23",2,60708,"Bob Downey",68,"08:02:02",2,"31.41593","-93.64975",1.12,2,0,0.1857
1522,2024,"elite","Toledo Bend","2024-02-23",2,60708,"Bob Downey",68,"08:15:08",2,"31.41674","-93.65020",1.8,3,1,0.0619
1522,2024,"elite","Toledo Bend","2024-02-23",2,60708,"Bob Downey",68,"08:25:43",2,"31.41715","-93.65115",3.12,4,1,0.0628
1522,2024,"elite","Toledo Bend","2024-02-23",2,60708,"Bob Downey",68,"09:31:23",3,"31.41452","-93.64909",1.8,5,0,0.2186
1522,2024,"elite","Toledo Bend","2024-02-23",2,60708,"Bob Downey",68,"10:02:39",4,"31.43627","-93.63650",3.6,6,1,1.6761
1522,2024,"elite","Toledo Bend","2024-02-23",2,60708,"Bob Downey",68,"12:06:09",6,"31.35422","-93.62337",2.12,7,1,5.7218
1522,2024,"elite","Toledo Bend","2024-02-23",2,60708,"Bob Downey",68,"12:52:41",6,"31.51329","-93.78308",1.12,8,0,14.4723
1522,2024,"elite","Toledo Bend","2024-02-23",2,60708,"Bob Downey",68,"14:50:40",8,"31.50946","-93.81028",1.14,9,0,1.6239
1522,2024,"elite","Toledo Bend","2024-02-22",1,60857,"Timothy Dube",36,"11:53:02",5,"31.25591","-93.68428",4.8,1,1,11.3049
1522,2024,"elite","Toledo Bend","2024-02-22",1,60857,"Timothy Dube",36,"13:32:20",7,"31.29301","-93.58050",3.8,2,1,6.6431
1522,2024,"elite","Toledo Bend","2024-02-22",1,60857,"Timothy Dube",36,"13:32:47",7,"31.29303","-93.58036",2.12,3,1,0.0084
1522,2024,"elite","Toledo Bend","2024-02-23",2,60857,"Timothy Dube",36,"07:47:05",1,"31.33531","-93.69082",2,1,0,5.8594
1522,2024,"elite","Toledo Bend","2024-02-23",2,60857,"Timothy Dube",36,"07:52:50",1,"31.33531","-93.69082",3,2,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60857,"Timothy Dube",36,"08:01:06",2,"31.33531","-93.69082",4,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60857,"Timothy Dube",36,"08:11:43",2,"31.33561","-93.68980",2,4,0,0.0637
1522,2024,"elite","Toledo Bend","2024-02-23",2,60857,"Timothy Dube",36,"08:14:05",2,"31.33561","-93.68980",2,5,0,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60857,"Timothy Dube",36,"08:34:45",2,"31.33561","-93.68980",6,6,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,60857,"Timothy Dube",36,"12:17:23",6,"31.25233","-93.68754",2.2,7,0,5.7557
1522,2024,"elite","Toledo Bend","2024-02-23",2,60857,"Timothy Dube",36,"13:29:04",7,"31.24025","-93.69310",3.6,8,1,0.8969
1522,2024,"elite","Toledo Bend","2024-02-23",2,60857,"Timothy Dube",36,"13:55:58",7,"31.24005","-93.69207",2.12,9,0,0.0624
1522,2024,"elite","Toledo Bend","2024-02-23",2,60857,"Timothy Dube",36,"13:58:53",7,"31.24005","-93.69207",3.7,10,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,60857,"Timothy Dube",36,"07:36:00",1,"31.33505","-93.69047",2.4,1,1,5.8747
1522,2024,"elite","Toledo Bend","2024-02-24",3,60857,"Timothy Dube",36,"07:55:16",1,"31.33505","-93.69047",1.8,2,0,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,60857,"Timothy Dube",36,"08:34:39",2,"31.33693","-93.69156",4.4,3,1,0.145
1522,2024,"elite","Toledo Bend","2024-02-24",3,60857,"Timothy Dube",36,"10:48:55",4,"31.24294","-93.69436",3.8,4,1,6.4962
1522,2024,"elite","Toledo Bend","2024-02-24",3,60857,"Timothy Dube",36,"11:01:31",5,"31.24343","-93.69525",1.8,5,0,0.0625
1522,2024,"elite","Toledo Bend","2024-02-24",3,60857,"Timothy Dube",36,"12:22:40",6,"31.19272","-93.63700",2.8,6,1,4.9115
1522,2024,"elite","Toledo Bend","2024-02-24",3,60857,"Timothy Dube",36,"13:18:05",7,"31.26420","-93.59838",4.4,7,1,5.4404
1522,2024,"elite","Toledo Bend","2024-02-22",1,61032,"Patrick Walters",4,"09:12:21",3,"31.19356","-93.62902",3,1,1,15.8776
1522,2024,"elite","Toledo Bend","2024-02-22",1,61032,"Patrick Walters",4,"10:22:28",4,"31.22729","-93.70196",1,2,0,4.9
1522,2024,"elite","Toledo Bend","2024-02-22",1,61032,"Patrick Walters",4,"10:43:40",4,"31.22687","-93.70019",1.4,3,0,0.1085
1522,2024,"elite","Toledo Bend","2024-02-22",1,61032,"Patrick Walters",4,"10:56:38",4,"31.22679","-93.69998",4,4,1,0.0136
1522,2024,"elite","Toledo Bend","2024-02-22",1,61032,"Patrick Walters",4,"12:15:20",6,"31.29887","-93.72735",2,5,1,5.236
1522,2024,"elite","Toledo Bend","2024-02-22",1,61032,"Patrick Walters",4,"12:58:14",6,"31.29544","-93.70753",1.1,6,0,1.1939
1522,2024,"elite","Toledo Bend","2024-02-22",1,61032,"Patrick Walters",4,"13:26:26",7,"31.30215","-93.70664",2.8,7,1,0.4666
1522,2024,"elite","Toledo Bend","2024-02-22",1,61032,"Patrick Walters",4,"13:56:50",7,"31.30216","-93.70669",2.4,8,1,0.003
1522,2024,"elite","Toledo Bend","2024-02-23",2,61032,"Patrick Walters",4,"07:49:29",1,"31.30399","-93.70811",5,1,1,8.1677
1522,2024,"elite","Toledo Bend","2024-02-23",2,61032,"Patrick Walters",4,"07:49:37",1,"31.30399","-93.70811",2,2,0,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,61032,"Patrick Walters",4,"07:49:49",1,"31.30382","-93.70818",2,3,0,0.0125
1522,2024,"elite","Toledo Bend","2024-02-23",2,61032,"Patrick Walters",4,"07:50:05",1,"31.30382","-93.70818",1.8,4,0,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,61032,"Patrick Walters",4,"08:03:39",2,"31.30235","-93.70745",2.6,5,0,0.1103
1522,2024,"elite","Toledo Bend","2024-02-23",2,61032,"Patrick Walters",4,"08:27:09",2,"31.30008","-93.70618",2.8,6,1,0.1738
1522,2024,"elite","Toledo Bend","2024-02-23",2,61032,"Patrick Walters",4,"08:27:27",2,"31.30009","-93.70609",2.8,7,0,0.0054
1522,2024,"elite","Toledo Bend","2024-02-23",2,61032,"Patrick Walters",4,"10:06:07",4,"31.29887","-93.70971",3,8,1,0.2297
1522,2024,"elite","Toledo Bend","2024-02-23",2,61032,"Patrick Walters",4,"10:31:14",4,"31.29610","-93.70690",4.8,9,1,0.2533
1522,2024,"elite","Toledo Bend","2024-02-23",2,61032,"Patrick Walters",4,"10:40:55",4,"31.29506","-93.70715",5,10,1,0.0734
1522,2024,"elite","Toledo Bend","2024-02-24",3,61032,"Patrick Walters",4,"08:28:49",2,"0","0",1.8,2,0,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,61032,"Patrick Walters",4,"08:42:23",2,"0","0",1.12,3,0,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,61032,"Patrick Walters",4,"09:26:10",3,"0","0",2,4,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,61032,"Patrick Walters",4,"09:26:47",3,"0","0",1.8,5,0,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,61032,"Patrick Walters",4,"10:19:33",4,"0","0",2,6,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,61032,"Patrick Walters",4,"11:15:21",5,"0","0",3,7,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,61032,"Patrick Walters",4,"12:36:12",6,"0","0",4,8,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,61032,"Patrick Walters",4,"12:37:10",6,"0","0",3,9,1,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,61032,"Patrick Walters",4,"09:46:05",3,"0","0",1.8,2,0,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,61032,"Patrick Walters",4,"10:08:57",4,"0","0",4,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,61032,"Patrick Walters",4,"10:47:15",4,"0","0",2,4,0,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,61032,"Patrick Walters",4,"10:47:35",4,"0","0",1.8,5,0,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,61032,"Patrick Walters",4,"12:08:10",6,"0","0",4.12,6,1,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,61032,"Patrick Walters",4,"12:08:43",6,"0","0",2.8,7,1,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,61032,"Patrick Walters",4,"13:40:07",7,"0","0",2.4,8,0,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,61032,"Patrick Walters",4,"14:35:05",8,"0","0",6,9,1,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,61032,"Patrick Walters",4,"14:51:20",8,"0","0",3,10,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,61758,"Cory Johnston",13,"11:41:09",5,"31.23836","-93.71122",6,1,1,12.6611
1522,2024,"elite","Toledo Bend","2024-02-22",1,61758,"Cory Johnston",13,"11:41:16",5,"31.23836","-93.71122",3,2,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,61758,"Cory Johnston",13,"11:41:38",5,"31.23836","-93.71122",3,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,61758,"Cory Johnston",13,"11:41:42",5,"31.23836","-93.71122",2,4,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,61758,"Cory Johnston",13,"11:41:47",5,"31.23836","-93.71122",2,5,0,0
